InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.13,NO,18
1,0.07,NO,44
2,0.05,NO,34
3,0.11463054695562437,NO,19
4,0.0,NO,8
5,0.0,NO,7
6,0.39,NO,402
7,0.05,NO,1169
8,0.0,NO,5
9,0.0,NO,16
10,0.0,NO,11
11,0.036000000000000004,NO,143
12,0.0,NO,4
13,0.07,NO,141
14,0.0,NO,16
15,0.22,NO,40
16,0.0,NO,16
17,0.04,NO,173
18,0.0,NO,168
19,0.016666666666666663,NO,261
20,0.09,NO,275
21,0.0,NO,97
22,0.0,NO,12
23,0.0,NO,53
24,0.0,NO,35
25,0.0,NO,18
26,0.0,NO,13
27,0.0,NO,9
28,0.651805219376427,NO,50
29,0.0,NO,6
30,0.0,NO,5
31,0.23857142857142857,NO,713
32,0.23,NO,273
33,0.0,NO,140
34,0.0,NO,4
35,0.0,NO,4
36,0.0,NO,5
37,0.12911111111111112,NO,120
38,0.0,NO,5
39,0.0,NO,346
40,0.0,NO,652
41,0.0,NO,68
42,0.02,NO,363
43,0.02,NO,126
44,0.0,NO,7
45,0.0,NO,7
46,0.0,NO,31
47,0.0,NO,94
48,0.5040881630633616,NO,154
49,0.009166666666666665,NO,75
50,0.0,NO,40
51,0.0,NO,84
52,0.08233516483516484,NO,582
53,0.13414529914529916,NO,213
54,0.0,NO,49
55,0.0,NO,36
56,0.0,NO,144
57,0.24,NO,193
58,0.0,NO,152
59,0.14234987887929065,NO,59
60,0.0,NO,98
61,0.01,NO,363
62,0.0,NO,44
63,0.4698246753246753,NO,360
64,0.0,NO,82
65,0.0,NO,10
66,0.35,NO,409
67,0.0,NO,104
68,0.0,NO,78
69,0.0,NO,10
70,0.0,NO,12
71,0.0,NO,12
72,0.5,NO,215
73,0.07,NO,40
74,0.0,NO,30
75,0.0,NO,75
76,0.0,NO,30
77,0.0,NO,11
78,0.0,NO,4
79,0.0,NO,27
80,0.38985740573047745,NO,15
81,0.0,NO,52
82,0.0,NO,70
83,0.01,NO,81
84,0.0,NO,119
85,0.0,NO,55
86,0.0,NO,14
87,0.36,NO,508
88,0.01,NO,82
89,0.0,NO,5
90,0.0,NO,45
91,0.0,NO,54
92,0.009375,NO,51
93,0.02,NO,88
94,0.0,NO,26
95,0.0,NO,27
96,0.18,NO,124
97,0.49,NO,335
98,0.0,NO,111
99,0.0,NO,95
100,0.0,NO,10
101,0.14,NO,385
102,0.0,NO,182
103,0.0,NO,30
104,0.0,NO,68
105,0.0,NO,324
106,0.0,NO,7
107,0.08,NO,101
108,0.0,NO,80
109,0.0,NO,47
110,0.0,NO,63
111,0.0,NO,40
112,0.6616816354010626,NO,48
113,0.0,NO,34
114,0.044500000000000005,NO,112
115,0.9024551765314148,NO,72
116,0.0,NO,27
117,0.0,NO,165
118,0.0,NO,28
119,0.0,NO,19
120,0.0,NO,161
121,0.0,NO,20
122,0.0,NO,194
123,0.0,NO,38
124,0.0,NO,212
125,0.0,NO,45
126,0.0,NO,107
127,0.0,NO,11
128,0.0,NO,22
129,0.0,NO,126
130,0.0,NO,191
131,0.01,NO,198
132,0.0,NO,65
133,0.0,NO,265
134,0.0,NO,44
135,0.0,NO,139
136,0.0,NO,29
137,0.0,NO,66
138,0.0,NO,6
139,0.0,NO,30
140,0.11,NO,115
141,0.0,NO,5
142,0.0,NO,23
143,0.0,NO,20
144,0.04,NO,78
145,0.0,NO,54
146,0.0,NO,27
147,0.0,NO,91
148,0.01,NO,94
149,0.0,NO,75
150,0.0,NO,5
151,0.0,NO,26
152,0.0,NO,30
153,0.0,NO,32
154,0.004166666666666667,NO,57
155,0.0,NO,31
156,0.01,NO,41
157,0.7451130813630814,NO,441
158,0.0,NO,19
159,0.01,NO,193
160,0.0,NO,11
161,0.0,NO,12
162,0.0,NO,31
163,0.09348856209150327,NO,69
164,0.0,NO,33
165,0.0,NO,54
166,0.0,NO,54
167,0.0,NO,48
168,0.0,NO,66
169,0.0,NO,30
170,0.0,NO,50
171,0.0,NO,52
172,0.49,NO,117
173,0.06,NO,71
174,0.12,NO,15
175,0.04,NO,9
176,0.04,NO,9
177,0.28,NO,268
178,0.6616816354010626,NO,48
179,0.0,NO,36
180,0.02,NO,197
181,0.18665843388637504,NO,59
182,0.0,NO,27
183,0.49259411378954726,NO,62
184,0.12917852735499794,NO,64
185,0.0,NO,30
186,0.0,NO,47
187,0.00625,NO,107
188,0.04,NO,95
189,0.0,NO,47
190,0.0,NO,49
191,0.0,NO,56
192,0.0,NO,64
193,0.0,NO,86
194,0.0,NO,139
195,0.0,NO,85
196,0.0509059829059829,NO,85
197,0.26592031379129233,NO,65
198,0.0,NO,56
199,0.0,NO,9
200,0.008888888888888889,NO,69
