InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,28,6.476683937823834E-4,NO
1,28,6.476683937823834E-4,NO
2,387,0.998062015503876,NO
3,1087,0.001937984496124031,YES
4,25,4.859086491739553E-4,NO
5,50,0.001937984496124031,NO
6,76,0.001937984496124031,NO
7,38,0.001937984496124031,NO
8,168,0.001937984496124031,NO
9,268,0.001937984496124031,YES
10,371,0.001937984496124031,YES
11,145,0.001937984496124031,YES
12,85,0.001937984496124031,NO
13,64,0.001937984496124031,NO
14,36,0.001937984496124031,NO
15,36,6.476683937823834E-4,NO
16,36,0.001937984496124031,NO
17,26,4.859086491739553E-4,NO
18,491,0.998062015503876,YES
19,357,0.001937984496124031,YES
20,196,0.001937984496124031,NO
21,24,4.859086491739553E-4,NO
22,27,4.859086491739553E-4,NO
23,69,9.708737864077671E-4,YES
24,56,0.001937984496124031,NO
25,26,4.859086491739553E-4,NO
26,187,0.001937984496124031,NO
27,983,0.001937984496124031,NO
28,252,0.001937984496124031,NO
29,620,0.001937984496124031,NO
30,37,4.859086491739553E-4,NO
31,35,6.476683937823834E-4,NO
32,286,0.001937984496124031,NO
33,232,0.001937984496124031,NO
34,203,0.001937984496124031,NO
35,270,0.001937984496124031,NO
36,425,0.001937984496124031,NO
37,244,0.001937984496124031,NO
38,74,6.476683937823834E-4,NO
39,69,6.476683937823834E-4,NO
40,247,0.001937984496124031,NO
41,231,0.001937984496124031,NO
42,202,6.476683937823834E-4,NO
43,99,0.001937984496124031,NO
44,191,0.001937984496124031,NO
45,447,0.001937984496124031,YES
46,95,0.001937984496124031,NO
47,549,0.001937984496124031,NO
48,136,0.001937984496124031,NO
49,40,0.250242954324587,NO
50,86,6.476683937823834E-4,NO
51,90,6.476683937823834E-4,NO
52,79,0.001937984496124031,NO
53,85,0.001937984496124031,NO
54,59,9.708737864077671E-4,NO
55,112,0.998062015503876,NO
56,52,0.001937984496124031,NO
57,157,0.001937984496124031,YES
58,74,9.708737864077671E-4,NO
59,230,0.001937984496124031,YES
60,206,0.001937984496124031,YES
61,55,9.708737864077671E-4,NO
62,29,9.708737864077671E-4,NO
63,111,0.001937984496124031,NO
64,98,0.001937984496124031,NO
65,43,0.001937984496124031,NO
66,54,9.708737864077671E-4,NO
67,205,0.001937984496124031,NO
68,121,0.001937984496124031,NO
69,107,0.001937984496124031,NO
70,74,0.001937984496124031,NO
71,76,0.001937984496124031,NO
72,33,0.001937984496124031,NO
73,430,0.998062015503876,YES
74,146,0.001937984496124031,YES
75,125,0.001937984496124031,YES
76,75,0.001937984496124031,NO
77,47,0.001937984496124031,YES
78,34,0.001937984496124031,NO
79,39,0.001937984496124031,NO
80,36,3.240440699935191E-4,NO
81,79,9.708737864077671E-4,NO
82,28,9.708737864077671E-4,NO
83,422,0.998062015503876,NO
84,212,9.708737864077671E-4,NO
85,88,0.001937984496124031,NO
86,57,0.001937984496124031,NO
87,43,0.001937984496124031,NO
88,27,4.859086491739553E-4,NO
89,25,4.859086491739553E-4,NO
90,53,0.001937984496124031,NO
91,108,0.001937984496124031,YES
92,102,0.001937984496124031,NO
93,85,0.001937984496124031,NO
94,54,9.708737864077671E-4,NO
95,78,0.001937984496124031,NO
96,98,0.001937984496124031,NO
97,78,0.001937984496124031,NO
98,77,0.001937984496124031,YES
99,97,0.001937984496124031,NO
100,176,0.001937984496124031,NO
101,123,0.001937984496124031,NO
102,51,0.001937984496124031,NO
103,71,0.001937984496124031,NO
104,94,9.708737864077671E-4,NO
105,28,9.708737864077671E-4,NO
106,28,9.708737864077671E-4,NO
107,387,0.001937984496124031,NO
108,1087,0.5,NO
109,25,0.001937984496124031,NO
110,50,4.859086491739553E-4,NO
111,76,0.001937984496124031,NO
112,38,0.001937984496124031,NO
113,168,0.001937984496124031,NO
114,268,0.001937984496124031,NO
115,371,0.001937984496124031,NO
116,145,0.001937984496124031,NO
117,85,0.001937984496124031,NO
118,64,0.001937984496124031,NO
119,36,0.001937984496124031,NO
120,36,0.001937984496124031,NO
121,36,6.476683937823834E-4,NO
122,26,9.708737864077671E-4,NO
123,491,0.001937984496124031,NO
124,357,0.001937984496124031,NO
125,196,0.001937984496124031,NO
126,24,9.708737864077671E-4,NO
127,27,9.708737864077671E-4,NO
128,69,0.001937984496124031,NO
129,56,6.476683937823834E-4,NO
