InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,18,0.0,18
1,44,0.01,44
2,34,0.0,34
3,19,0.04595959595959596,19
4,8,0.0,8
5,7,0.0,7
6,402,0.15,402
7,1169,0.47,1169
8,114,0.0,114
9,5,0.0,5
10,16,0.0,16
11,11,0.0,11
12,143,0.02,143
13,4,0.0,4
14,141,0.13777777777777778,141
15,16,0.0,16
16,40,0.0,40
17,16,0.0,16
18,173,0.41636692636568795,173
19,168,0.0,168
20,261,0.01,261
21,275,0.01,275
22,97,0.0,97
23,12,0.0,12
24,53,0.0,53
25,35,0.0,35
26,18,0.0,18
27,13,0.0,13
28,9,0.0,9
29,50,0.6087975571040585,50
30,6,0.0,6
31,5,0.0,5
32,714,0.207979797979798,714
33,273,0.67,273
34,140,0.0,140
35,4,0.0,4
36,4,0.0,4
37,5,0.0,5
38,120,0.9220556943056943,120
39,5,0.0,5
40,346,0.0,346
41,652,0.0,652
42,68,0.0,68
43,363,0.01,363
44,126,0.01,126
45,7,0.0,7
46,7,0.0,7
47,31,0.0,31
48,94,0.0,94
49,154,0.4906907791285904,154
50,75,0.0,75
51,40,0.0,40
52,84,0.0,84
53,582,0.034666666666666665,582
54,213,0.12665873015873014,213
55,49,0.0,49
56,36,0.0,36
57,144,0.0,144
58,193,0.11,193
59,152,0.0,152
60,59,0.05279441391941392,59
61,98,0.0,98
62,363,0.01,363
63,44,0.0,44
64,360,0.271677294927295,360
65,82,0.0,82
66,10,0.0,10
67,409,0.71,409
68,104,0.17133730158730162,104
69,78,0.4864539877215709,78
70,10,0.0,10
71,12,0.0,12
72,12,0.0,12
73,215,0.824709595959596,215
74,40,0.04,40
75,30,0.0,30
76,75,0.0,75
77,30,0.0,30
78,11,0.0,11
79,4,0.0,4
80,27,0.0,27
81,15,0.36172352999373447,15
82,52,0.0,52
83,70,0.0,70
84,81,0.02,81
85,119,0.0,119
86,55,0.0,55
87,14,0.0,14
88,508,0.004,508
89,82,0.0,82
90,5,0.0,5
91,45,0.0,45
92,54,0.0,54
93,51,0.0,51
94,88,0.8121654766801826,88
95,26,0.0,26
96,27,0.0,27
97,124,0.01,124
98,341,0.55,341
99,111,0.0,111
100,95,0.0,95
101,10,0.0,10
102,385,0.13,385
103,182,0.0,182
104,30,0.0,30
105,68,0.0,68
106,324,0.0,324
107,7,0.0,7
108,101,0.05923076923076923,101
109,80,0.0,80
110,47,0.0,47
111,63,0.0,63
112,40,0.0,40
113,48,0.5891188229013473,48
114,34,0.0,34
115,112,0.0075,112
116,72,0.8735075239549093,72
117,27,0.0,27
118,165,0.0,165
119,28,0.0,28
120,19,0.0,19
121,161,0.0,161
122,20,0.0,20
123,194,0.0,194
124,38,0.0,38
125,212,0.0,212
126,45,0.0,45
127,107,0.0,107
128,11,0.0,11
129,22,0.0,22
130,126,0.0,126
131,191,0.0,191
132,198,0.0,198
133,65,0.0,65
134,265,0.05,265
135,44,0.0,44
136,139,0.0,139
137,29,0.0,29
138,66,0.0,66
139,6,0.0,6
140,30,0.0,30
141,115,0.0,115
142,5,0.0,5
143,23,0.0,23
144,20,0.0,20
145,78,0.00909090909090909,78
146,54,0.0,54
147,27,0.0,27
148,91,0.0,91
149,94,0.0077777777777777776,94
150,75,0.0,75
151,5,0.0,5
152,26,0.0,26
153,30,0.0,30
154,32,0.0,32
155,57,0.0,57
156,31,0.0,31
157,41,0.0,41
158,441,0.7263701445613212,441
159,19,0.0,19
160,193,0.01,193
161,11,0.0,11
162,12,0.0,12
163,31,0.0,31
164,69,0.03775,69
165,33,0.0,33
166,54,0.0,54
167,54,0.0,54
168,48,0.0,48
169,66,0.0,66
170,30,0.0,30
171,50,0.0,50
172,52,0.02,52
173,117,0.27,117
174,71,0.016444444444444442,71
175,15,0.162706459283825,15
176,9,0.0,9
177,9,0.0,9
178,268,0.5,268
179,48,0.5891188229013473,48
180,36,0.0,36
181,197,0.4542857142857143,197
182,59,0.064004329004329,59
183,27,0.0,27
184,62,0.4492357559115031,62
185,64,0.01,64
186,30,0.0,30
187,47,0.0,47
188,107,0.0,107
189,95,0.01,95
190,47,0.0,47
191,49,0.0,49
192,56,0.0,56
193,64,0.02,64
194,86,0.0,86
195,139,0.0,139
196,85,0.0,85
197,85,0.05845421245421245,85
198,65,0.21645284333829223,65
199,56,0.0,56
200,9,0.0,9
201,69,0.0,69
